ClientKey,ClientVoornamen,ClientTussenvoegsel,ClientAchternaam,GeboorteJaar,ClientGeslacht,NotaRegelBedrag,NotaJaar,NotaKwartaal,NotaMaand,BuurtCode,BuurtNaam
39,Maroua,,Hendriksen,2009,Meisje,532.88,2018,Qtr 4,December,BU08260601,Dorst
40,Finn,der,Steensma,2012,Jongen,2420.7,2021,Qtr 1,May,BU08260102,Sterrenbuurt
40,Finn,der,Steensma,2012,Jongen,476.18,2021,Qtr 3,February,BU08260300,Buitengebied Dorst-Zuid
40,Finn,der,Steensma,2012,Jongen,1437.54,2019,Qtr 1,September,BU08260102,Slotjes-West
40,Finn,der,Steensma,2012,Jongen,1107.0,2018,Qtr 3,August,BU08261300,Sterrenbuurt
40,Finn,der,Steensma,2012,Jongen,2351.19,2019,Qtr 4,March,BU08261307,Sterrenbuurt
40,Finn,der,Steensma,2012,Jongen,1715.42,2019,Qtr 3,January,BU08261307,Sterrenbuurt
40,Finn,der,Steensma,2012,Jongen,437.81,2018,Qtr 3,June,BU08260601,Slotjes-West
40,Finn,der,Steensma,2012,Jongen,1330.58,2019,Qtr 4,May,BU08260102,Dorst
40,Finn,der,Steensma,2012,Jongen,1439.81,2019,Qtr 4,May,BU08261307,Vogelbuurt
40,Finn,der,Steensma,2012,Jongen,174.47,2018,Qtr 1,March,BU08260601,Sterrenbuurt
40,Finn,der,Steensma,2012,Jongen,2337.33,2018,Qtr 4,January,BU08260300,Vogelbuurt
40,Finn,der,Steensma,2012,Jongen,1207.26,2021,Qtr 2,June,BU08260300,Buitengebied Dorst-Zuid
40,Finn,der,Steensma,2012,Jongen,2390.52,2019,Qtr 2,August,BU08260601,Vogelbuurt
40,Finn,der,Steensma,2012,Jongen,1162.42,2021,Qtr 2,October,BU08260102,Sterrenbuurt
40,Finn,der,Steensma,2012,Jongen,208.37,2021,Qtr 1,March,BU08261307,Slotjes-West
40,Finn,der,Steensma,2012,Jongen,2457.98,2020,Qtr 4,May,BU08261300,Dorst
40,Finn,der,Steensma,2012,Jongen,1167.65,2019,Qtr 2,July,BU08261300,Vogelbuurt
40,Finn,der,Steensma,2012,Jongen,1816.85,2018,Qtr 4,December,BU08260102,Sterrenbuurt
40,Finn,der,Steensma,2012,Jongen,2036.18,2018,Qtr 2,February,BU08261300,Sterrenbuurt
40,Finn,der,Steensma,2012,Jongen,1709.44,2019,Qtr 2,September,BU08261307,Buitengebied Dorst-Zuid
41,Finn,van,Wilgenburg,2013,Meisje,2249.5,2019,Qtr 1,September,BU08260300,Buitengebied Dorst-Zuid
41,Finn,van,Wilgenburg,2013,Meisje,1624.34,2018,Qtr 4,February,BU08260102,Vogelbuurt
41,Finn,van,Wilgenburg,2013,Meisje,1215.17,2020,Qtr 4,May,BU08261307,Sterrenbuurt
41,Finn,van,Wilgenburg,2013,Meisje,393.17,2020,Qtr 2,June,BU08261307,Dorst
41,Finn,van,Wilgenburg,2013,Meisje,2455.46,2018,Qtr 2,October,BU08260300,Buitengebied Dorst-Zuid
41,Finn,van,Wilgenburg,2013,Meisje,1772.43,2019,Qtr 3,July,BU08260102,Sterrenbuurt
41,Finn,van,Wilgenburg,2013,Meisje,1917.12,2018,Qtr 4,April,BU08260601,Dorst
41,Finn,van,Wilgenburg,2013,Meisje,594.24,2018,Qtr 3,June,BU08260601,Dorst
41,Finn,van,Wilgenburg,2013,Meisje,1651.96,2018,Qtr 4,July,BU08261300,Dorst
41,Finn,van,Wilgenburg,2013,Meisje,1886.59,2018,Qtr 4,November,BU08260102,Slotjes-West
41,Finn,van,Wilgenburg,2013,Meisje,2187.05,2021,Qtr 4,October,BU08260102,Buitengebied Dorst-Zuid
41,Finn,van,Wilgenburg,2013,Meisje,1942.32,2021,Qtr 2,October,BU08260102,Dorst
41,Finn,van,Wilgenburg,2013,Meisje,2096.56,2021,Qtr 2,December,BU08261307,Slotjes-West
41,Finn,van,Wilgenburg,2013,Meisje,99.56,2018,Qtr 2,July,BU08261307,Sterrenbuurt
41,Finn,van,Wilgenburg,2013,Meisje,1504.89,2019,Qtr 4,October,BU08260300,Sterrenbuurt
41,Finn,van,Wilgenburg,2013,Meisje,1872.81,2021,Qtr 2,April,BU08261307,Dorst
41,Finn,van,Wilgenburg,2013,Meisje,67.43,2018,Qtr 1,January,BU08260601,Slotjes-West
41,Finn,van,Wilgenburg,2013,Meisje,1767.01,2018,Qtr 1,June,BU08260102,Vogelbuurt
41,Finn,van,Wilgenburg,2013,Meisje,860.66,2021,Qtr 4,March,BU08260300,Slotjes-West
41,Finn,van,Wilgenburg,2013,Meisje,1721.44,2020,Qtr 2,April,BU08260601,Dorst
42,Finn,der,Steensma,2008,Jongen,582.34,2019,Qtr 3,October,BU08261300,Sterrenbuurt
42,Finn,der,Steensma,2008,Jongen,1555.29,2021,Qtr 1,September,BU08261307,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,2289.89,2020,Qtr 3,November,BU08260102,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,2178.18,2019,Qtr 1,July,BU08260102,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,2331.69,2020,Qtr 1,November,BU08260102,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,1813.43,2021,Qtr 2,July,BU08261307,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,2191.68,2021,Qtr 4,July,BU08260300,Dorst
42,Finn,der,Steensma,2008,Jongen,1955.02,2021,Qtr 2,March,BU08260300,Vogelbuurt
42,Finn,der,Steensma,2008,Jongen,736.28,2021,Qtr 3,August,BU08260300,Vogelbuurt
42,Finn,der,Steensma,2008,Jongen,2022.98,2021,Qtr 1,June,BU08260601,Vogelbuurt
42,Finn,der,Steensma,2008,Jongen,698.97,2018,Qtr 3,September,BU08261307,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,1901.57,2020,Qtr 2,September,BU08261300,Dorst
42,Finn,der,Steensma,2008,Jongen,2114.99,2018,Qtr 1,October,BU08260300,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,580.34,2021,Qtr 1,April,BU08260102,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,601.43,2018,Qtr 4,October,BU08260102,Vogelbuurt
42,Finn,der,Steensma,2008,Jongen,605.45,2019,Qtr 2,September,BU08260102,Buitengebied Dorst-Zuid
42,Finn,der,Steensma,2008,Jongen,216.32,2021,Qtr 1,January,BU08261307,Dorst
42,Finn,der,Steensma,2008,Jongen,261.51,2018,Qtr 1,March,BU08260601,Dorst
42,Finn,der,Steensma,2008,Jongen,1568.37,2018,Qtr 2,February,BU08261307,Slotjes-West
42,Finn,der,Steensma,2008,Jongen,348.6,2021,Qtr 1,May,BU08261300,Slotjes-West
43,Sem,,Lake,2009,Meisje,1053.63,2020,Qtr 4,November,BU08261300,Dorst
43,Sem,,Lake,2009,Meisje,1276.29,2020,Qtr 1,December,BU08260102,Vogelbuurt
43,Sem,,Lake,2009,Meisje,1495.51,2021,Qtr 1,December,BU08260102,Vogelbuurt
43,Sem,,Lake,2009,Meisje,201.28,2020,Qtr 2,May,BU08260601,Sterrenbuurt
43,Sem,,Lake,2009,Meisje,487.45,2019,Qtr 1,August,BU08261300,Sterrenbuurt
43,Sem,,Lake,2009,Meisje,274.2,2020,Qtr 1,September,BU08261300,Slotjes-West
43,Sem,,Lake,2009,Meisje,157.82,2021,Qtr 2,July,BU08261300,Vogelbuurt
43,Sem,,Lake,2009,Meisje,1340.51,2021,Qtr 2,April,BU08261307,Sterrenbuurt
43,Sem,,Lake,2009,Meisje,1334.85,2018,Qtr 4,February,BU08261300,Vogelbuurt
43,Sem,,Lake,2009,Meisje,652.55,2018,Qtr 2,February,BU08261300,Dorst
43,Sem,,Lake,2009,Meisje,430.28,2020,Qtr 2,October,BU08261307,Dorst
43,Sem,,Lake,2009,Meisje,1391.81,2020,Qtr 1,April,BU08260102,Buitengebied Dorst-Zuid
43,Sem,,Lake,2009,Meisje,14.95,2019,Qtr 1,October,BU08260300,Buitengebied Dorst-Zuid
43,Sem,,Lake,2009,Meisje,1504.23,2020,Qtr 4,April,BU08261307,Dorst
43,Sem,,Lake,2009,Meisje,183.52,2018,Qtr 3,June,BU08260601,Slotjes-West
43,Sem,,Lake,2009,Meisje,702.4,2019,Qtr 2,March,BU08261307,Slotjes-West
43,Sem,,Lake,2009,Meisje,1278.81,2020,Qtr 4,June,BU08261307,Slotjes-West
43,Sem,,Lake,2009,Meisje,2121.65,2019,Qtr 2,May,BU08261307,Dorst
43,Sem,,Lake,2009,Meisje,1403.24,2021,Qtr 2,January,BU08260601,Dorst
43,Sem,,Lake,2009,Meisje,1603.01,2020,Qtr 4,September,BU08260601,Buitengebied Dorst-Zuid
44,Sem,van,Wilgenburg,2015,Jongen,1576.34,2018,Qtr 1,February,BU08260102,Sterrenbuurt
44,Sem,van,Wilgenburg,2015,Jongen,974.77,2020,Qtr 1,August,BU08260300,Slotjes-West
44,Sem,van,Wilgenburg,2015,Jongen,1868.31,2020,Qtr 2,February,BU08260601,Dorst
44,Sem,van,Wilgenburg,2015,Jongen,1528.82,2018,Qtr 4,September,BU08260601,Buitengebied Dorst-Zuid
44,Sem,van,Wilgenburg,2015,Jongen,488.68,2018,Qtr 2,February,BU08260102,Slotjes-West
44,Sem,van,Wilgenburg,2015,Jongen,1718.66,2021,Qtr 3,March,BU08260300,Dorst
44,Sem,van,Wilgenburg,2015,Jongen,1515.12,2021,Qtr 4,June,BU08260601,Dorst
44,Sem,van,Wilgenburg,2015,Jongen,306.7,2021,Qtr 1,September,BU08260300,Vogelbuurt
44,Sem,van,Wilgenburg,2015,Jongen,293.16,2020,Qtr 2,September,BU08260102,Slotjes-West
44,Sem,van,Wilgenburg,2015,Jongen,2107.19,2018,Qtr 2,September,BU08260601,Buitengebied Dorst-Zuid
44,Sem,van,Wilgenburg,2015,Jongen,1514.3,2021,Qtr 3,October,BU08260601,Buitengebied Dorst-Zuid
44,Sem,van,Wilgenburg,2015,Jongen,991.75,2020,Qtr 3,July,BU08260102,Slotjes-West
44,Sem,van,Wilgenburg,2015,Jongen,47.5,2018,Qtr 1,March,BU08261307,Buitengebied Dorst-Zuid
44,Sem,van,Wilgenburg,2015,Jongen,1451.41,2020,Qtr 4,May,BU08260601,Slotjes-West
44,Sem,van,Wilgenburg,2015,Jongen,1959.78,2020,Qtr 3,February,BU08261300,Slotjes-West
44,Sem,van,Wilgenburg,2015,Jongen,1388.04,2018,Qtr 4,February,BU08260601,Sterrenbuurt
44,Sem,van,Wilgenburg,2015,Jongen,501.6,2020,Qtr 2,December,BU08260601,Sterrenbuurt
44,Sem,van,Wilgenburg,2015,Jongen,1763.0,2019,Qtr 3,May,BU08261300,Vogelbuurt
44,Sem,van,Wilgenburg,2015,Jongen,1600.81,2018,Qtr 4,August,BU08261300,Buitengebied Dorst-Zuid
44,Sem,van,Wilgenburg,2015,Jongen,1279.59,2020,Qtr 4,September,BU08261307,Buitengebied Dorst-Zuid
45,Finn,van,Meijer,2013,Meisje,1532.26,2021,Qtr 2,November,BU08261307,Dorst
45,Finn,van,Meijer,2013,Meisje,1579.94,2018,Qtr 3,October,BU08261300,Dorst
45,Finn,van,Meijer,2013,Meisje,157.82,2018,Qtr 4,September,BU08260300,Vogelbuurt
45,Finn,van,Meijer,2013,Meisje,2033.42,2019,Qtr 3,October,BU08260300,Buitengebied Dorst-Zuid
45,Finn,van,Meijer,2013,Meisje,2118.45,2020,Qtr 1,November,BU08260601,Slotjes-West
45,Finn,van,Meijer,2013,Meisje,2382.91,2019,Qtr 2,March,BU08260102,Vogelbuurt
45,Finn,van,Meijer,2013,Meisje,1952.39,2018,Qtr 3,February,BU08260102,Slotjes-West
45,Finn,van,Meijer,2013,Meisje,1276.45,2018,Qtr 3,November,BU08261307,Sterrenbuurt
45,Finn,van,Meijer,2013,Meisje,1408.13,2019,Qtr 2,March,BU08260300,Buitengebied Dorst-Zuid
45,Finn,van,Meijer,2013,Meisje,947.78,2020,Qtr 2,April,BU08260300,Slotjes-West
45,Finn,van,Meijer,2013,Meisje,945.78,2020,Qtr 2,May,BU08261300,Buitengebied Dorst-Zuid
45,Finn,van,Meijer,2013,Meisje,1751.5,2021,Qtr 2,October,BU08260102,Buitengebied Dorst-Zuid
45,Finn,van,Meijer,2013,Meisje,309.36,2018,Qtr 1,March,BU08260601,Dorst
45,Finn,van,Meijer,2013,Meisje,85.06,2020,Qtr 2,January,BU08260102,Sterrenbuurt
45,Finn,van,Meijer,2013,Meisje,1306.13,2019,Qtr 2,May,BU08261307,Sterrenbuurt
45,Finn,van,Meijer,2013,Meisje,2244.33,2021,Qtr 3,September,BU08260601,Vogelbuurt
45,Finn,van,Meijer,2013,Meisje,1458.95,2018,Qtr 3,June,BU08261300,Sterrenbuurt
45,Finn,van,Meijer,2013,Meisje,1202.23,2021,Qtr 2,April,BU08260601,Buitengebied Dorst-Zuid
45,Finn,van,Meijer,2013,Meisje,1936.19,2018,Qtr 3,September,BU08260601,Buitengebied Dorst-Zuid
45,Finn,van,Meijer,2013,Meisje,1165.95,2019,Qtr 3,October,BU08260601,Sterrenbuurt
46,Lotte,der,Smit,2013,Meisje,1768.19,2021,Qtr 3,May,BU08260102,Buitengebied Dorst-Zuid
46,Lotte,der,Smit,2013,Meisje,1217.06,2020,Qtr 3,February,BU08260102,Buitengebied Dorst-Zuid
46,Lotte,der,Smit,2013,Meisje,2413.03,2021,Qtr 1,September,BU08260300,Dorst
46,Lotte,der,Smit,2013,Meisje,2265.74,2020,Qtr 3,May,BU08261307,Slotjes-West
46,Lotte,der,Smit,2013,Meisje,689.28,2021,Qtr 1,March,BU08260300,Sterrenbuurt
46,Lotte,der,Smit,2013,Meisje,1512.79,2020,Qtr 3,May,BU08260300,Vogelbuurt
46,Lotte,der,Smit,2013,Meisje,619.98,2018,Qtr 3,January,BU08261300,Sterrenbuurt
46,Lotte,der,Smit,2013,Meisje,2203.86,2021,Qtr 1,March,BU08260300,Buitengebied Dorst-Zuid
46,Lotte,der,Smit,2013,Meisje,1700.06,2021,Qtr 4,July,BU08260102,Dorst
46,Lotte,der,Smit,2013,Meisje,697.06,2019,Qtr 3,June,BU08260102,Slotjes-West
46,Lotte,der,Smit,2013,Meisje,2123.35,2018,Qtr 3,April,BU08260300,Slotjes-West
46,Lotte,der,Smit,2013,Meisje,352.69,2021,Qtr 2,July,BU08261300,Sterrenbuurt
46,Lotte,der,Smit,2013,Meisje,392.03,2018,Qtr 1,June,BU08260601,Sterrenbuurt
46,Lotte,der,Smit,2013,Meisje,1009.59,2020,Qtr 3,January,BU08260300,Dorst
46,Lotte,der,Smit,2013,Meisje,1639.86,2021,Qtr 1,June,BU08261307,Dorst
46,Lotte,der,Smit,2013,Meisje,2109.1,2019,Qtr 3,September,BU08261300,Vogelbuurt
46,Lotte,der,Smit,2013,Meisje,584.02,2019,Qtr 1,November,BU08260300,Dorst
46,Lotte,der,Smit,2013,Meisje,753.14,2020,Qtr 3,April,BU08260601,Slotjes-West
46,Lotte,der,Smit,2013,Meisje,1737.11,2020,Qtr 3,April,BU08260300,Slotjes-West
46,Lotte,der,Smit,2013,Meisje,220.31,2018,Qtr 3,June,BU08260601,Slotjes-West
47,Maud,der,Steensma,2015,Meisje,1656.01,2020,Qtr 2,October,BU08260300,Vogelbuurt
47,Maud,der,Steensma,2015,Meisje,1418.73,2020,Qtr 3,April,BU08261300,Vogelbuurt
47,Maud,der,Steensma,2015,Meisje,22.99,2018,Qtr 1,June,BU08260601,Sterrenbuurt
47,Maud,der,Steensma,2015,Meisje,1163.11,2018,Qtr 2,March,BU08261300,Vogelbuurt
47,Maud,der,Steensma,2015,Meisje,2460.75,2021,Qtr 4,February,BU08261307,Vogelbuurt
47,Maud,der,Steensma,2015,Meisje,516.35,2019,Qtr 4,May,BU08261307,Dorst
47,Maud,der,Steensma,2015,Meisje,1077.65,2020,Qtr 4,November,BU08261307,Dorst
47,Maud,der,Steensma,2015,Meisje,934.12,2021,Qtr 4,July,BU08260102,Buitengebied Dorst-Zuid
47,Maud,der,Steensma,2015,Meisje,1170.28,2020,Qtr 2,January,BU08261307,Buitengebied Dorst-Zuid
47,Maud,der,Steensma,2015,Meisje,1417.89,2019,Qtr 1,December,BU08260102,Vogelbuurt
47,Maud,der,Steensma,2015,Meisje,2085.86,2019,Qtr 2,November,BU08260601,Vogelbuurt
47,Maud,der,Steensma,2015,Meisje,2411.52,2021,Qtr 1,April,BU08260300,Buitengebied Dorst-Zuid
47,Maud,der,Steensma,2015,Meisje,379.55,2020,Qtr 3,July,BU08260300,Sterrenbuurt
47,Maud,der,Steensma,2015,Meisje,824.62,2019,Qtr 3,February,BU08261307,Buitengebied Dorst-Zuid
47,Maud,der,Steensma,2015,Meisje,106.42,2019,Qtr 1,June,BU08260300,Buitengebied Dorst-Zuid
47,Maud,der,Steensma,2015,Meisje,1956.24,2021,Qtr 1,April,BU08260601,Slotjes-West
47,Maud,der,Steensma,2015,Meisje,1938.52,2018,Qtr 3,April,BU08260601,Sterrenbuurt
47,Maud,der,Steensma,2015,Meisje,418.65,2020,Qtr 1,November,BU08260300,Vogelbuurt
47,Maud,der,Steensma,2015,Meisje,90.74,2018,Qtr 2,December,BU08260300,Buitengebied Dorst-Zuid
47,Maud,der,Steensma,2015,Meisje,399.21,2019,Qtr 1,July,BU08261307,Sterrenbuurt
48,Finn,,Backer,2012,Jongen,2440.79,2021,Qtr 1,September,BU08261300,Slotjes-West
48,Finn,,Backer,2012,Jongen,1671.06,2021,Qtr 4,May,BU08260102,Buitengebied Dorst-Zuid
48,Finn,,Backer,2012,Jongen,1896.35,2020,Qtr 3,June,BU08260300,Dorst
48,Finn,,Backer,2012,Jongen,913.89,2020,Qtr 2,October,BU08261307,Sterrenbuurt
48,Finn,,Backer,2012,Jongen,388.33,2021,Qtr 1,May,BU08260102,Dorst
48,Finn,,Backer,2012,Jongen,1739.99,2018,Qtr 1,April,BU08261307,Slotjes-West
48,Finn,,Backer,2012,Jongen,1994.34,2020,Qtr 3,May,BU08260601,Dorst
48,Finn,,Backer,2012,Jongen,1713.11,2021,Qtr 2,October,BU08260300,Vogelbuurt
48,Finn,,Backer,2012,Jongen,1758.89,2018,Qtr 4,July,BU08260300,Dorst
48,Finn,,Backer,2012,Jongen,2315.85,2021,Qtr 4,April,BU08260601,Buitengebied Dorst-Zuid
48,Finn,,Backer,2012,Jongen,1418.8,2021,Qtr 3,March,BU08260300,Slotjes-West
48,Finn,,Backer,2012,Jongen,1795.83,2019,Qtr 1,November,BU08261307,Slotjes-West
48,Finn,,Backer,2012,Jongen,749.56,2019,Qtr 2,December,BU08261300,Vogelbuurt
48,Finn,,Backer,2012,Jongen,2169.27,2020,Qtr 2,October,BU08260601,Dorst
48,Finn,,Backer,2012,Jongen,1734.58,2019,Qtr 1,October,BU08260102,Dorst
48,Finn,,Backer,2012,Jongen,422.27,2019,Qtr 3,February,BU08261307,Buitengebied Dorst-Zuid
48,Finn,,Backer,2012,Jongen,1590.53,2019,Qtr 4,June,BU08261307,Vogelbuurt
48,Finn,,Backer,2012,Jongen,54.46,2018,Qtr 4,March,BU08260601,Sterrenbuurt
48,Finn,,Backer,2012,Jongen,554.08,2018,Qtr 3,December,BU08260601,Dorst
48,Finn,,Backer,2012,Jongen,475.84,2019,Qtr 2,May,BU08260102,Dorst
49,Bader,de,Dekker,2006,Jongen,34.45,2020,Qtr 4,December,BU08261300,Vogelbuurt
49,Bader,de,Dekker,2006,Jongen,441.43,2018,Qtr 3,November,BU08261307,Vogelbuurt
49,Bader,de,Dekker,2006,Jongen,571.85,2019,Qtr 2,March,BU08261307,Sterrenbuurt
49,Bader,de,Dekker,2006,Jongen,2300.05,2019,Qtr 3,July,BU08261300,Dorst
49,Bader,de,Dekker,2006,Jongen,1564.57,2021,Qtr 3,February,BU08261300,Vogelbuurt
49,Bader,de,Dekker,2006,Jongen,1532.45,2020,Qtr 2,November,BU08260300,Slotjes-West
49,Bader,de,Dekker,2006,Jongen,2293.05,2018,Qtr 3,November,BU08261300,Slotjes-West
49,Bader,de,Dekker,2006,Jongen,237.9,2018,Qtr 4,November,BU08260102,Buitengebied Dorst-Zuid
49,Bader,de,Dekker,2006,Jongen,2358.06,2020,Qtr 2,February,BU08260601,Vogelbuurt
49,Bader,de,Dekker,2006,Jongen,869.33,2021,Qtr 3,July,BU08261307,Sterrenbuurt
49,Bader,de,Dekker,2006,Jongen,2317.51,2019,Qtr 2,October,BU08260601,Buitengebied Dorst-Zuid
49,Bader,de,Dekker,2006,Jongen,2000.17,2021,Qtr 4,April,BU08260102,Slotjes-West
49,Bader,de,Dekker,2006,Jongen,2045.62,2019,Qtr 4,July,BU08261307,Slotjes-West
49,Bader,de,Dekker,2006,Jongen,995.16,2019,Qtr 3,July,BU08260102,Slotjes-West
49,Bader,de,Dekker,2006,Jongen,1198.34,2020,Qtr 1,December,BU08260601,Slotjes-West
49,Bader,de,Dekker,2006,Jongen,2335.26,2019,Qtr 3,January,BU08260601,Dorst
49,Bader,de,Dekker,2006,Jongen,2364.52,2020,Qtr 4,July,BU08261300,Slotjes-West
49,Bader,de,Dekker,2006,Jongen,149.48,2020,Qtr 2,November,BU08261307,Buitengebied Dorst-Zuid
49,Bader,de,Dekker,2006,Jongen,92.8,2018,Qtr 2,July,BU08261300,Sterrenbuurt
49,Bader,de,Dekker,2006,Jongen,93.28,2019,Qtr 2,April,BU08260300,Dorst
50,Lotte,der,Bosman,2009,Jongen,277.97,2021,Qtr 1,July,BU08260102,Slotjes-West
50,Lotte,der,Bosman,2009,Jongen,387.98,2020,Qtr 4,July,BU08260601,Buitengebied Dorst-Zuid
50,Lotte,der,Bosman,2009,Jongen,2077.24,2019,Qtr 1,November,BU08261300,Slotjes-West
50,Lotte,der,Bosman,2009,Jongen,617.95,2018,Qtr 1,February,BU08261300,Slotjes-West
50,Lotte,der,Bosman,2009,Jongen,46.31,2018,Qtr 4,January,BU08260102,Dorst
50,Lotte,der,Bosman,2009,Jongen,1642.34,2021,Qtr 2,November,BU08260102,Dorst
50,Lotte,der,Bosman,2009,Jongen,606.78,2021,Qtr 2,June,BU08261307,Vogelbuurt
50,Lotte,der,Bosman,2009,Jongen,312.74,2021,Qtr 1,February,BU08260102,Sterrenbuurt
50,Lotte,der,Bosman,2009,Jongen,717.76,2018,Qtr 4,July,BU08260300,Slotjes-West
50,Lotte,der,Bosman,2009,Jongen,893.94,2020,Qtr 2,December,BU08260601,Sterrenbuurt
50,Lotte,der,Bosman,2009,Jongen,808.41,2019,Qtr 3,October,BU08261300,Slotjes-West
50,Lotte,der,Bosman,2009,Jongen,1144.5,2019,Qtr 4,December,BU08260300,Sterrenbuurt
50,Lotte,der,Bosman,2009,Jongen,2477.16,2018,Qtr 1,December,BU08260300,Slotjes-West
50,Lotte,der,Bosman,2009,Jongen,1064.13,2021,Qtr 4,December,BU08260300,Buitengebied Dorst-Zuid
50,Lotte,der,Bosman,2009,Jongen,1764.43,2020,Qtr 2,March,BU08260102,Vogelbuurt
50,Lotte,der,Bosman,2009,Jongen,2225.11,2020,Qtr 3,September,BU08261300,Vogelbuurt
50,Lotte,der,Bosman,2009,Jongen,2324.16,2021,Qtr 3,July,BU08260601,Dorst
50,Lotte,der,Bosman,2009,Jongen,1990.57,2019,Qtr 4,May,BU08261300,Sterrenbuurt
50,Lotte,der,Bosman,2009,Jongen,880.4,2019,Qtr 3,May,BU08260300,Vogelbuurt
50,Lotte,der,Bosman,2009,Jongen,354.31,2020,Qtr 3,June,BU08260300,Buitengebied Dorst-Zuid
